y,p_positive,p_negative
1,0.7507346,0.24926537
1,0.7742829,0.22571713
0,0.8107782,0.1892218
0,0.56620866,0.43379134
1,0.5900244,0.4099756
0,0.88751125,0.11248875
1,0.8465969,0.1534031
1,0.9576041,0.04239589
1,0.8309109,0.16908908
0,0.48954928,0.5104507
1,0.52522075,0.47477925
0,0.6331451,0.3668549
0,0.58212495,0.41787505
1,0.9944007,0.00559932
1,0.38980484,0.61019516
1,0.5269826,0.4730174
0,0.6075952,0.3924048
1,0.861941,0.13805902
0,0.323334,0.676666
1,0.69090366,0.30909634
1,0.95177716,0.04822284
0,0.59592015,0.40407985
1,0.5154711,0.4845289
0,0.67316985,0.32683015
0,0.5784867,0.42151332
1,0.6305333,0.36946672
0,0.46268895,0.5373111
1,0.69953555,0.30046445
0,0.6700378,0.3299622
1,0.7882973,0.2117027
1,0.49483845,0.5051615
1,0.86611235,0.13388765
1,0.9408734,0.059126616
0,0.5908274,0.4091726
1,0.36617494,0.63382506
1,0.27186683,0.7281332
1,0.76277757,0.23722243
0,0.7780879,0.22191209
0,0.41620323,0.58379674
1,0.9014481,0.09855193
0,0.6746401,0.32535988
1,0.6832554,0.31674463
0,0.43880036,0.56119967
0,0.6717009,0.3282991
1,0.28025895,0.71974105
0,0.60639864,0.39360136
1,0.5758478,0.4241522
1,0.6665698,0.33343017
1,0.8259764,0.17402363
1,0.835156,0.16484398
0,0.73019236,0.26980764
1,0.33989438,0.6601056
1,0.67400694,0.32599306
0,0.56081194,0.43918806
1,0.7311231,0.2688769
1,0.8346274,0.16537261
0,0.35849133,0.6415087
1,0.7725999,0.22740012
1,0.5669522,0.43304777
0,0.35957307,0.64042693
1,0.78650606,0.21349394
0,0.3404341,0.6595659
1,0.9220352,0.07796478
0,0.518499,0.48150098
1,0.722397,0.27760297
1,0.5958097,0.4041903
1,0.6849295,0.3150705
1,0.6043451,0.39565492
1,0.78641975,0.21358025
1,0.9674764,0.032523572
1,0.81908715,0.18091285
0,0.49923787,0.5007621
1,0.821555,0.17844498
1,0.8935941,0.106405914
1,0.7170879,0.28291208
1,0.94756186,0.05243814
0,0.72822636,0.27177364
1,0.5513561,0.44864392
0,0.68941,0.31059003
1,0.61930406,0.38069594
1,0.62941635,0.37058365
0,0.75721157,0.24278843
0,0.55485743,0.44514257
0,0.8317336,0.16826642
1,0.6227011,0.3772989
1,0.61675495,0.38324505
1,0.85333174,0.14666826
0,0.5767244,0.4232756
0,0.5909476,0.40905237
1,0.50162524,0.49837476
1,0.9214628,0.078537226
1,0.6656816,0.3343184
1,0.72921336,0.27078664
1,0.38719854,0.61280143
1,0.7302587,0.2697413
0,0.6979219,0.30207813
1,0.6781686,0.3218314
1,0.97448087,0.025519133
0,0.46983838,0.5301616
1,0.7172817,0.2827183
1,0.8980594,0.10194057
0,0.56097025,0.43902975
1,0.8089971,0.1910029
1,0.866092,0.13390797
1,0.6835272,0.31647283
0,0.8558817,0.14411831
0,0.5524026,0.44759738
1,0.7295378,0.27046221
1,0.66914266,0.33085734
1,0.4932021,0.5067979
1,0.71880203,0.28119797
1,0.81016374,0.18983626
0,0.5687166,0.4312834
0,0.3307193,0.6692807
0,0.76156044,0.23843956
0,0.721506,0.278494
1,0.8769544,0.12304562
1,0.5734204,0.4265796
1,0.97790545,0.022094548
1,0.7370447,0.2629553
1,0.8293278,0.17067218
0,0.46959534,0.5304047
1,0.47759116,0.52240884
1,0.96780425,0.032195747
1,0.62162083,0.37837917
1,0.76312554,0.23687446
1,0.5827091,0.41729093
1,0.41653466,0.58346534
0,0.59380454,0.40619546
1,0.47918004,0.52081996
1,0.7331697,0.26683033
1,0.5650446,0.43495542
1,0.840384,0.159616
1,0.8683185,0.1316815
0,0.7147958,0.28520417
1,0.6739426,0.32605737
0,0.46414575,0.5358542
1,0.5943852,0.4056148
1,0.70467347,0.29532653
1,0.6688005,0.33119953
1,0.7776896,0.22231042
1,0.93166405,0.06833595
0,0.71956813,0.28043187
1,0.74895597,0.25104403
1,0.59336907,0.40663093
0,0.4621325,0.5378675
1,0.6244345,0.37556553
1,0.76048154,0.23951846
1,0.6183984,0.38160157
0,0.4462396,0.5537604
1,0.52793217,0.47206783
1,0.80605674,0.19394326
1,0.8305981,0.16940188
0,0.45979276,0.54020727
1,0.8892532,0.1107468
0,0.5882442,0.4117558
1,0.80328035,0.19671965
0,0.6779488,0.32205123
1,0.5365701,0.46342993
1,0.9974638,0.0025361776
1,0.6264955,0.37350452
1,0.90456146,0.09543854
0,0.6826673,0.31733268
1,0.5901406,0.40985942
0,0.45089328,0.5491067
1,0.8628468,0.13715321
0,0.40862203,0.591378
0,0.4837345,0.5162655
0,0.50801325,0.49198675
0,0.68569875,0.31430125
1,0.9977441,0.0022559166
0,0.35633543,0.6436646
0,0.5400384,0.4599616
0,0.54310894,0.45689106
1,0.587966,0.41203398
1,0.5149867,0.4850133
1,0.7819438,0.2180562
0,0.12942867,0.8705713
1,0.8865305,0.11346948
1,0.6126367,0.3873633
1,0.6736233,0.32637668
1,0.8411587,0.15884131
0,0.82886666,0.17113334
1,0.8294304,0.1705696
1,0.8097205,0.19027948
1,0.6217175,0.3782825
1,0.7650844,0.23491561
1,0.9079545,0.092045486
1,0.27156988,0.72843015
0,0.85292834,0.14707166
0,0.46329457,0.53670543
0,0.6439576,0.3560424
1,0.55613005,0.44386995
1,0.5464175,0.45358253
1,0.58449465,0.41550535
1,0.766087,0.233913
0,0.49041906,0.50958097
1,0.92351234,0.07648766
1,0.74537414,0.25462586
0,0.30226427,0.6977357
1,0.83580035,0.16419965
0,0.6405861,0.35941392
0,0.21824309,0.7817569
0,0.648496,0.35150403
0,0.50985616,0.49014384
0,0.5675863,0.4324137
0,0.35466078,0.64533925
1,0.67914957,0.32085043
1,0.6490876,0.3509124
1,0.59326625,0.40673375
0,0.36412787,0.6358721
1,0.68593657,0.31406343
1,0.8703886,0.12961137
1,0.6592914,0.3407086
1,0.6955849,0.3044151
1,0.87548983,0.12451017
0,0.7538341,0.24616587
1,0.61434096,0.38565904
0,0.39207962,0.6079204
1,0.50797033,0.49202967
1,0.7586836,0.24131638
1,0.5365261,0.46347392
1,0.55073255,0.44926745
1,0.60068,0.39932
0,0.64813143,0.35186857
1,0.581615,0.41838503
1,0.8226295,0.17737049
1,0.612372,0.38762802
0,0.5026602,0.4973398
1,0.7471056,0.2528944
1,0.97734773,0.022652268
1,0.6575483,0.3424517
0,0.65262634,0.34737366
0,0.3571848,0.64281523
0,0.5515828,0.4484172
0,0.70363367,0.29636633
1,0.7698146,0.23018539
1,0.9335832,0.0664168
1,0.9515013,0.04849869
0,0.63516724,0.36483276
1,0.9315877,0.068412304
0,0.42163256,0.5783675
0,0.70436686,0.29563314
1,0.51731646,0.48268354
1,0.47070336,0.52929664
1,0.64831,0.35169
0,0.6474937,0.35250628
0,0.573025,0.426975
0,0.48882213,0.5111779
1,0.54308325,0.45691675
1,0.6783619,0.3216381
1,0.9048525,0.09514749
0,0.48888555,0.5111145
1,0.95959735,0.04040265
1,0.5878954,0.4121046
1,0.5601514,0.4398486
0,0.5981775,0.4018225
1,0.6244451,0.37555492
1,0.99568486,0.004315138
0,0.67817324,0.32182676
1,0.7793991,0.2206009
1,0.6384027,0.3615973
1,0.85668737,0.14331263
1,0.6085736,0.39142638
1,0.84811354,0.15188646
0,0.7292052,0.2707948
1,0.5940454,0.4059546
1,0.7211026,0.2788974
1,0.9313316,0.068668425
1,0.96019155,0.039808452
1,0.48170286,0.51829714
1,0.5644271,0.43557292
1,0.5574894,0.4425106
0,0.49904707,0.50095296
1,0.8678861,0.13211387
1,0.7995381,0.20046192
1,0.6450608,0.35493922
0,0.78524595,0.21475405
1,0.3920192,0.6079808
1,0.6868948,0.31310523
0,0.66835725,0.33164275
1,0.35800597,0.641994
0,0.712063,0.287937
1,0.7382615,0.26173848
1,0.8689563,0.13104367
0,0.40029615,0.59970385
1,0.98828995,0.011710048
1,0.5663231,0.4336769
0,0.49752748,0.5024725
1,0.48112473,0.51887524
1,0.62251866,0.37748134
0,0.6709437,0.32905632
1,0.6512756,0.34872442
1,0.7695084,0.23049158
0,0.5023246,0.49767542
1,0.78771657,0.21228343
1,0.7203397,0.27966028
0,0.71125346,0.28874654
0,0.5289274,0.4710726
0,0.34353957,0.6564604
1,0.8977352,0.10226482
1,0.6399603,0.3600397
1,0.8746012,0.12539881
0,0.84971833,0.15028167
1,0.53030854,0.46969146
1,0.6758126,0.3241874
1,0.9491321,0.050867915
0,0.62883145,0.37116855
0,0.77948123,0.22051877
0,0.5088585,0.4911415
0,0.55307287,0.44692713
1,0.5315318,0.4684682
1,0.9170824,0.08291757
1,0.6304771,0.36952293
1,0.57962036,0.42037964
0,0.51233995,0.48766005
1,0.30990338,0.6900966
1,0.6039278,0.3960722
1,0.9394885,0.06051153
0,0.6283535,0.37164652
1,0.60700995,0.39299005
0,0.5989767,0.40102333
1,0.56737846,0.43262154
1,0.98738134,0.012618661
0,0.6780511,0.3219489
1,0.6347119,0.36528808
1,0.60627514,0.39372486
1,0.87334466,0.12665534
1,0.56230885,0.43769115
0,0.50808,0.49192
0,0.66551554,0.33448446
1,0.5897172,0.4102828
0,0.68903834,0.31096166
1,0.51383275,0.48616725
1,0.70769393,0.29230607
1,0.5691349,0.4308651
1,0.6917738,0.30822623
0,0.6630491,0.3369509
1,0.47048727,0.52951276
1,0.8825584,0.117441595
1,0.7896718,0.21032822
1,0.43963304,0.560367
0,0.66545665,0.33454335
0,0.6443366,0.35566342
1,0.5828645,0.41713548
1,0.74755985,0.25244015
1,0.46751454,0.5324855
0,0.4168574,0.58314264
1,0.9093465,0.09065348
1,0.71569717,0.28430283
1,0.7503952,0.24960482
1,0.5339031,0.46609688
1,0.9007121,0.09928793
1,0.9307583,0.0692417
0,0.6892566,0.3107434
0,0.67895675,0.32104325
1,0.47274625,0.52725375
0,0.6105005,0.3894995
0,0.2603187,0.7396813
1,0.50768936,0.49231064
1,0.9595431,0.04045689
1,0.71707857,0.28292143
1,0.88276327,0.11723673
0,0.8231749,0.1768251
1,0.8560232,0.14397681
1,0.55077434,0.44922566
0,0.52171594,0.47828406
1,0.91029924,0.08970076
1,0.64384794,0.35615206
0,0.37178525,0.6282147
1,0.85490376,0.14509624
1,0.5862329,0.4137671
1,0.87445736,0.12554264
1,0.46612814,0.5338719
0,0.568275,0.43172503
1,0.73108524,0.26891476
1,0.7692071,0.23079288
1,0.6372346,0.36276537
1,0.6922286,0.30777138
0,0.54441804,0.45558196
1,0.8829751,0.1170249
1,0.96747535,0.032524645
1,0.7870833,0.21291667
1,0.75401694,0.24598306
1,0.5287918,0.4712082
1,0.90799934,0.09200066
1,0.91008544,0.08991456
1,0.4847848,0.51521516
1,0.6368463,0.3631537
0,0.7645285,0.23547149
1,0.8779019,0.12209809
0,0.513448,0.486552
1,0.7287223,0.27127773
1,0.8569326,0.14306742
0,0.7881034,0.2118966
1,0.7232752,0.27672482
1,0.70889354,0.29110646
0,0.55994666,0.44005334
1,0.7847148,0.21528518
1,0.90188926,0.098110735
1,0.83373266,0.16626734
0,0.37853926,0.62146074
0,0.58464676,0.41535324
0,0.34589306,0.654107
1,0.48945644,0.5105436
1,0.70308477,0.29691523
1,0.7258577,0.27414232
0,0.70953053,0.29046947
1,0.804986,0.195014
0,0.5894289,0.4105711
1,0.5825409,0.41745907
0,0.3129823,0.6870177
0,0.70786667,0.29213333
1,0.9034534,0.09654659
1,0.9696825,0.030317485
1,0.58759326,0.41240674
1,0.41070175,0.58929825
1,0.53040314,0.46959686
0,0.41126898,0.58873105
1,0.59671247,0.40328753
1,0.32298753,0.67701244
0,0.27269027,0.7273097
1,0.5277468,0.4722532
1,0.94823164,0.051768363
0,0.7126802,0.28731978
1,0.7937595,0.20624048
0,0.636005,0.36399502
1,0.66361725,0.33638275
0,0.8390064,0.16099358
1,0.67729616,0.32270384
1,0.75324476,0.24675524
0,0.8790661,0.12093389
0,0.5838799,0.4161201
1,0.5363554,0.46364462
0,0.7340102,0.26598978
1,0.87598515,0.124014854
1,0.9984969,0.0015031099
1,0.6071161,0.3928839
0,0.6234172,0.3765828
1,0.70193857,0.29806143
0,0.5849804,0.41501957
0,0.6281317,0.3718683
1,0.6655358,0.3344642
0,0.546616,0.45338398
1,0.4676448,0.5323552
1,0.9734918,0.026508212
0,0.53040695,0.46959305
1,0.67316973,0.32683027
0,0.513825,0.486175
1,0.5063809,0.49361908
0,0.4058918,0.5941082
0,0.53427625,0.46572375
1,0.5784128,0.42158723
1,0.7968895,0.20311052
1,0.7666421,0.2333579
0,0.5675854,0.4324146
1,0.52422446,0.47577554
1,0.89482,0.105180025
1,0.51551646,0.48448354
0,0.7663511,0.2336489
1,0.9093874,0.09061259
0,0.41997078,0.58002925
1,0.6432507,0.3567493
1,0.8581898,0.14181018
1,0.38197264,0.6180273
1,0.54201096,0.45798904
1,0.5387136,0.46128643
1,0.89405876,0.105941236
1,0.5084662,0.49153382
1,0.50175524,0.49824476
0,0.52350736,0.47649264
0,0.3041021,0.69589794
1,0.9145365,0.085463524
0,0.88860536,0.111394644
0,0.58915657,0.41084343
1,0.7576652,0.24233478
1,0.79550576,0.20449424
1,0.90850073,0.09149927
0,0.45350152,0.5464985
0,0.52850854,0.47149146
1,0.5173764,0.48262358
0,0.3616441,0.6383559
1,0.9852165,0.014783502
0,0.51104045,0.48895955
0,0.6357471,0.36425292
0,0.40721977,0.59278023
1,0.8078413,0.1921587
0,0.53118974,0.46881026
0,0.76420695,0.23579305
1,0.73531145,0.26468855
1,0.66869587,0.33130413
1,0.5123293,0.48767072
0,0.7092705,0.29072952
0,0.33699968,0.66300035
1,0.711313,0.288687
1,0.5773393,0.4226607
0,0.5554039,0.4445961
0,0.38191983,0.61808014
1,0.7412733,0.25872672
0,0.41151363,0.5884864
0,0.70023745,0.29976255
1,0.52866894,0.47133106
0,0.6680419,0.33195812
0,0.6925137,0.3074863
0,0.5989294,0.4010706
0,0.5941026,0.40589738
1,0.63297826,0.36702174
1,0.8138311,0.18616891
1,0.9774111,0.022588909
1,0.645464,0.354536
0,0.6369826,0.36301738
0,0.4852334,0.5147666
0,0.8005285,0.19947147
0,0.514842,0.48515803
0,0.43420675,0.5657933
1,0.81112325,0.18887675
1,0.54235154,0.45764846
1,0.708875,0.291125
0,0.41977015,0.5802299
1,0.4476486,0.55235136
0,0.6202785,0.37972152
1,0.96025413,0.039745867
1,0.71345615,0.28654385
0,0.26338166,0.73661834
0,0.5436083,0.4563917
1,0.8918349,0.108165085
0,0.34456828,0.65543175
1,0.81348425,0.18651575
1,0.60895497,0.39104503
1,0.747962,0.252038
0,0.8845074,0.11549258
0,0.46113053,0.5388695
1,0.77478284,0.22521716
0,0.6946582,0.30534178
1,0.22448131,0.77551866
1,0.9214751,0.07852489
1,0.61933607,0.38066393
1,0.5499439,0.45005608
1,0.8811003,0.1188997
1,0.943241,0.056759
1,0.71324676,0.28675324
1,0.73567474,0.26432526
0,0.55403906,0.44596094
1,0.88226795,0.11773205
0,0.38677713,0.61322284
0,0.42872447,0.57127553
0,0.56945467,0.43054533
1,0.9496831,0.05031687
1,0.9545991,0.045400918
0,0.3357326,0.6642674
0,0.67181045,0.32818955
1,0.8974686,0.10253137
1,0.7063531,0.29364687
1,0.7971185,0.20288152
1,0.6617996,0.3382004
1,0.74697596,0.25302404
1,0.77412075,0.22587925
1,0.5599913,0.4400087
1,0.58294326,0.41705674
1,0.88985664,0.11014336
0,0.6992746,0.3007254
0,0.7793423,0.2206577
1,0.6191809,0.38081908
0,0.5956928,0.4043072
1,0.6378668,0.3621332
0,0.5994646,0.4005354
0,0.53752625,0.46247375
0,0.6445854,0.35541463
0,0.76893806,0.23106194
1,0.51181626,0.48818374
1,0.91411513,0.08588487
1,0.77024126,0.22975874
0,0.56438935,0.43561065
0,0.4179635,0.5820365
0,0.6994376,0.30056238
1,0.9875394,0.012460589
1,0.4224063,0.5775937
0,0.3681403,0.63185966
1,0.7572983,0.24270171
1,0.9449675,0.05503249
1,0.715832,0.284168
0,0.35997128,0.6400287
1,0.2442937,0.7557063
1,0.682708,0.31729198
1,0.7019648,0.2980352
0,0.41796964,0.58203036
1,0.5840566,0.41594338
0,0.48401096,0.51598907
1,0.7898767,0.2101233
1,0.6013538,0.39864618
0,0.5486852,0.4513148
0,0.6415789,0.3584211
0,0.4167191,0.5832809
1,0.5974795,0.40252048
1,0.5574845,0.4425155
1,0.7321023,0.26789773
0,0.6973301,0.30266988
1,0.9091159,0.09088409
1,0.8278293,0.1721707
1,0.5904257,0.40957427
1,0.42254558,0.57745445
1,0.59476584,0.40523416
0,0.6469191,0.35308093
1,0.5825347,0.41746533
0,0.6528486,0.3471514
1,0.77802753,0.22197247
1,0.6234457,0.3765543
1,0.6705095,0.32949048
0,0.6130779,0.38692212
0,0.62984973,0.37015027
1,0.8300798,0.1699202
1,0.99917233,0.0008276701
1,0.888853,0.11114699
1,0.42370474,0.57629526
1,0.8634075,0.1365925
1,0.6386617,0.36133832
1,0.5440822,0.45591778
0,0.6234236,0.37657642
1,0.5410677,0.45893228
1,0.41086727,0.5891327
1,0.695241,0.30475903
1,0.7104466,0.2895534
0,0.6307412,0.36925882
1,0.66005874,0.33994126
1,0.64135695,0.35864305
1,0.57573825,0.42426175
0,0.60190725,0.39809275
1,0.70478386,0.29521614
0,0.6720581,0.3279419
1,0.8277471,0.1722529
0,0.52870655,0.47129345
1,0.8833508,0.11664921
1,0.74918556,0.25081444
0,0.8883548,0.11164522
1,0.72713536,0.27286464
0,0.31994924,0.68005073
1,0.5830304,0.4169696
0,0.7443656,0.25563443
1,0.6037246,0.3962754
1,0.40768713,0.5923129
1,0.558428,0.441572
1,0.55255,0.44744998
1,0.40082398,0.59917605
1,0.33424783,0.6657522
1,0.7281903,0.2718097
1,0.6809356,0.31906438
1,0.791881,0.20811898
0,0.53158605,0.46841395
0,0.63565546,0.36434454
0,0.75159323,0.24840677
1,0.3991006,0.6008994
1,0.53956693,0.46043307
0,0.3852367,0.61476326
1,0.9516952,0.048304796
0,0.5202925,0.47970748
1,0.8749567,0.12504327
1,0.8890368,0.110963225
1,0.82442164,0.17557836
1,0.77282566,0.22717434
1,0.8821768,0.11782318
0,0.57176757,0.42823243
0,0.5133017,0.48669833
1,0.7762756,0.22372442
1,0.75720644,0.24279356
1,0.32001874,0.67998123
1,0.6820245,0.31797552
1,0.5259842,0.47401577
1,0.9337796,0.0662204
1,0.8635763,0.1364237
1,0.67197293,0.32802707
0,0.63336337,0.36663663
1,0.76328886,0.23671114
1,0.86414784,0.13585216
1,0.45078787,0.5492121
0,0.46181515,0.5381849
1,0.6016354,0.3983646
1,0.6244451,0.37555492
0,0.40978047,0.5902195
0,0.59323806,0.40676194
1,0.58868283,0.41131717
1,0.7391003,0.26089972
1,0.75789887,0.24210113
1,0.65726715,0.34273285
1,0.86195713,0.13804287
1,0.5656008,0.4343992
0,0.62492305,0.37507695
1,0.643932,0.35606802
1,0.7621047,0.23789531
1,0.82036877,0.17963123
1,0.7192532,0.28074682
1,0.5071791,0.49282092
0,0.5112248,0.4887752
0,0.504458,0.495542
1,0.48323032,0.51676965
1,0.7921242,0.20787579
1,0.74208313,0.25791687
0,0.4989018,0.50109816
1,0.530565,0.46943498
1,0.8398796,0.16012043
0,0.43804494,0.5619551
1,0.45184883,0.54815114
1,0.68132293,0.31867707
1,0.77867717,0.22132283
0,0.60345817,0.39654183
0,0.558536,0.441464
1,0.5477024,0.45229763
1,0.86418957,0.13581043
1,0.5550105,0.4449895
1,0.5420443,0.45795572
1,0.8894624,0.11053759
0,0.5776108,0.4223892
0,0.6944907,0.30550933
1,0.79052526,0.20947474
1,0.43511784,0.56488216
1,0.5880338,0.4119662
1,0.616108,0.383892
0,0.8643164,0.1356836
1,0.59046507,0.40953493
0,0.54061896,0.45938104
1,0.44060898,0.559391
1,0.66153795,0.33846205
1,0.92510146,0.07489854
1,0.48664153,0.5133585
1,0.8513527,0.14864731
1,0.91957897,0.08042103
1,0.8978311,0.10216892
0,0.8172147,0.18278527
1,0.91936004,0.08063996
0,0.88353133,0.11646867
1,0.6005191,0.39948088
1,0.48799542,0.5120046
0,0.63168037,0.36831963
1,0.5984719,0.40152812
1,0.6756088,0.3243912
1,0.8052537,0.19474632
1,0.96584433,0.034155667
1,0.4971755,0.5028245
1,0.59775203,0.40224797
1,0.69215083,0.30784917
0,0.608012,0.39198798
0,0.54232854,0.45767146
0,0.5200416,0.47995842
1,0.77303046,0.22696954
1,0.7424653,0.25753468
1,0.6275181,0.37248188
1,0.8248931,0.17510688
1,0.54667044,0.45332956
1,0.3838781,0.6161219
0,0.74369514,0.25630486
0,0.75045824,0.24954176
0,0.70824486,0.29175514
1,0.8316708,0.16832918
1,0.69224626,0.30775374
0,0.5403981,0.45960188
1,0.85933477,0.14066523
0,0.8357663,0.16423368
1,0.4087644,0.59123564
1,0.9037519,0.09624809
1,0.55476296,0.44523704
0,0.68885756,0.31114244
1,0.9239378,0.0760622
1,0.617998,0.382002
1,0.45642543,0.5435746
1,0.7970521,0.20294791
0,0.57387847,0.42612153
1,0.70425653,0.29574347
1,0.55659676,0.44340324
0,0.2812078,0.7187922
1,0.86655277,0.13344723
1,0.9186826,0.081317425
1,0.7576035,0.24239647
1,0.9386966,0.061303377
1,0.50827575,0.49172425
1,0.56151,0.43848997
1,0.90828234,0.09171766
0,0.44202906,0.55797094
1,0.6949366,0.30506343
0,0.6725065,0.3274935
0,0.5890786,0.4109214
1,0.829014,0.170986
0,0.77855736,0.22144264
1,0.93032146,0.069678545
1,0.4687118,0.5312882
0,0.7638322,0.23616779
1,0.88898957,0.11101043
1,0.48071635,0.51928365
0,0.53026056,0.46973944
1,0.88636184,0.11363816
0,0.5927917,0.40720832
1,0.9983877,0.0016123056
1,0.96354145,0.036458552
1,0.4949085,0.5050915
1,0.5159295,0.48407048
1,0.30727494,0.69272506
1,0.54137546,0.45862454
0,0.4884542,0.5115458
1,0.5797469,0.4202531
1,0.59862024,0.40137976
1,0.54294986,0.45705014
1,0.66636443,0.33363557
1,0.68954974,0.31045026
1,0.8291141,0.17088592
1,0.85432684,0.14567316
0,0.48593086,0.51406914
0,0.7289553,0.27104467
1,0.80173993,0.19826007
1,0.8372165,0.1627835
1,0.5317399,0.4682601
1,0.81813705,0.18186295
0,0.58681744,0.41318256
1,0.8926535,0.107346475
1,0.5620693,0.4379307
1,0.94627213,0.053727865
0,0.304208,0.69579196
1,0.74570686,0.25429314
1,0.808527,0.191473
1,0.6706906,0.3293094
1,0.53127486,0.46872514
1,0.9577635,0.042236507
0,0.6070279,0.3929721
0,0.6667692,0.3332308
1,0.7177385,0.2822615
1,0.85754997,0.14245003
0,0.38471255,0.6152874
1,0.78711265,0.21288735
1,0.76790696,0.23209304
0,0.90833116,0.091668844
1,0.78175634,0.21824366
1,0.63263005,0.36736995
1,0.86213714,0.13786286
0,0.4501836,0.54981637
1,0.733603,0.266397
1,0.77713025,0.22286975
1,0.80356216,0.19643784
1,0.6864054,0.31359458
0,0.73714715,0.26285285
1,0.5636723,0.4363277
1,0.6057392,0.39426082
1,0.55492455,0.44507545
1,0.54741347,0.45258653
1,0.8584003,0.14159971
1,0.636925,0.36307502
0,0.72563356,0.27436644
0,0.48820302,0.51179695
1,0.38176578,0.6182342
0,0.71323067,0.28676933
1,0.78430325,0.21569675
1,0.45083377,0.5491662
1,0.76628643,0.23371357
0,0.19236773,0.80763227
0,0.65581214,0.34418786
1,0.600685,0.399315
1,0.7453003,0.2546997
0,0.47420785,0.5257921
1,0.60673255,0.39326745
1,0.5811365,0.41886348
0,0.47712883,0.52287114
1,0.5459612,0.4540388
0,0.6065933,0.3934067
1,0.90175426,0.09824574
1,0.7915602,0.20843983
1,0.37501022,0.62498975
1,0.8672048,0.13279521
1,0.8361636,0.16383642
0,0.6583946,0.34160542
0,0.73834527,0.26165473
1,0.595426,0.40457398
1,0.6223564,0.3776436
1,0.7638638,0.2361362
1,0.8731309,0.12686908
1,0.9036422,0.09635782
1,0.8050036,0.19499642
1,0.5107369,0.48926312
1,0.48319092,0.5168091
1,0.862037,0.137963
1,0.83923197,0.16076803
1,0.8530214,0.14697862
1,0.82475525,0.17524475
1,0.60161364,0.39838636
1,0.7055715,0.29442853
1,0.7365399,0.2634601
1,0.7454294,0.2545706
0,0.62604535,0.37395465
1,0.86144894,0.13855106
1,0.9150979,0.08490211
0,0.4975975,0.50240254
1,0.8071294,0.19287062
1,0.60864824,0.39135176
1,0.68515277,0.31484723
0,0.7702198,0.2297802
1,0.95801616,0.041983843
1,0.87451065,0.12548935
0,0.6206693,0.3793307
1,0.6176875,0.38231248
0,0.47718936,0.52281064
1,0.8211253,0.17887467
0,0.52912205,0.47087795
0,0.7389939,0.26100612
1,0.6088082,0.39119178
0,0.7067508,0.2932492
0,0.89484394,0.105156064
1,0.75289434,0.24710566
0,0.64481974,0.35518026
1,0.47331002,0.52669
1,0.6174486,0.38255137
1,0.6641398,0.3358602
1,0.9578544,0.04214561
1,0.45047948,0.5495205
1,0.97167754,0.028322458
1,0.6779252,0.32207477
0,0.64287215,0.35712785
1,0.49799487,0.5020051
1,0.514421,0.485579
1,0.70983166,0.29016834
1,0.3467282,0.6532718
1,0.69081044,0.30918956
1,0.90282226,0.097177744
1,0.7095117,0.2904883
1,0.595299,0.404701
1,0.4891708,0.5108292
0,0.7103601,0.2896399
0,0.6135925,0.3864075
1,0.7144273,0.2855727
1,0.6109239,0.3890761
1,0.5974672,0.40253282
1,0.7887491,0.2112509
0,0.7830803,0.21691972
1,0.3801898,0.6198102
1,0.53779846,0.46220154
1,0.9819542,0.018045783
1,0.520111,0.47988898
1,0.51886094,0.48113906
0,0.6930618,0.30693817
0,0.6599086,0.3400914
0,0.6304771,0.36952293
0,0.53974646,0.46025354
1,0.7673495,0.23265052
1,0.76866436,0.23133564
0,0.57800204,0.42199796
0,0.587421,0.412579
0,0.5610737,0.43892628
1,0.7074567,0.2925433
